Offense,Defense,Week,Start xPts,End xPts
SF,TB,7,1.90,2.54
SF,TB,7,1.90,0.00
SF,TB,7,1.90,0.00
SF,TB,7,1.48,1.15
SF,TB,7,1.90,0.00
SF,TB,7,2.61,2.85
SF,TB,7,1.90,0.00
SF,TB,7,1.48,0.00
TB,SF,7,1.34,0.00
TB,SF,7,1.24,0.00
TB,SF,7,1.81,1.04
TB,SF,7,1.01,7.00
TB,SF,7,2.00,2.62
TB,SF,7,1.81,7.00
TB,SF,7,1.48,0.00
TB,SF,7,1.90,0.00
TB,SF,7,3.74,2.65
TB,SF,7,4.17,7.00
TB,SF,7,1.15,2.01
TB,SF,7,1.81,7.00
TB,SF,7,2.14,0.00
TEN,IND,7,1.76,7.00
TEN,IND,7,1.90,0.00
TEN,IND,7,1.85,0.00
TEN,IND,7,1.90,0.00
TEN,IND,7,1.67,7.00
TEN,IND,7,1.67,0.00
TEN,IND,7,1.90,7.00
TEN,IND,7,1.67,2.14
TEN,IND,7,1.90,1.90
TEN,IND,7,1.90,2.37
WAS,DET,7,1.43,0.00
WAS,DET,7,2.56,5.29
WAS,DET,7,1.90,2.31
WAS,DET,7,2.09,2.62
WAS,DET,7,1.90,0.00
WAS,DET,7,1.90,3.07
WAS,DET,7,1.90,7.00
WAS,DET,7,1.85,7.00
WAS,DET,7,1.90,0.00
ARI,CAR,8,1.90,1.69
ARI,CAR,8,1.90,0.00
ARI,CAR,8,1.76,0.00
ARI,CAR,8,1.90,0.00
ARI,CAR,8,1.38,0.00
ARI,CAR,8,1.90,7.00
ARI,CAR,8,1.90,0.00
ARI,CAR,8,1.90,7.00
ARI,CAR,8,2.14,0.00
ARI,CAR,8,1.10,7.00
ARI,CAR,8,3.55,3.55
ARI,CAR,8,0.91,0.00
ATL,GB,8,1.90,2.68
ATL,GB,8,2.09,7.00
ATL,GB,8,2.14,2.55
ATL,GB,8,1.76,0.00
ATL,GB,8,1.90,7.00
ATL,GB,8,1.67,7.00
ATL,GB,8,2.28,0.00
ATL,GB,8,1.90,7.00
ATL,GB,8,3.98,0.00
BUF,NE,8,1.90,2.91
BUF,NE,8,1.05,0.00
BUF,NE,8,1.62,0.00
BUF,NE,8,2.09,0.00
BUF,NE,8,2.66,7.00
BUF,NE,8,1.90,2.07
BUF,NE,8,1.90,7.00
BUF,NE,8,2.61,0.00
BUF,NE,8,1.90,0.00
BUF,NE,8,2.33,7.00
CAR,ARI,8,2.66,0.00
CAR,ARI,8,1.90,7.00
CAR,ARI,8,2.37,7.00
CAR,ARI,8,2.61,2.42
CAR,ARI,8,2.70,0.00
CAR,ARI,8,1.90,1.87
CAR,ARI,8,2.75,2.93
CAR,ARI,8,1.90,0.00
CAR,ARI,8,1.52,0.00
CAR,ARI,8,1.95,2.47
CAR,ARI,8,3.37,0.00
CHI,MIN,8,1.05,2.82
CHI,MIN,8,0.96,0.00
CHI,MIN,8,1.67,0.00
CHI,MIN,8,1.95,2.85
CHI,MIN,8,3.41,7.00
CHI,MIN,8,1.90,0.00
CHI,MIN,8,1.90,7.00
CHI,MIN,8,2.00,0.00
CHI,MIN,8,1.19,0.00
CHI,MIN,8,1.43,0.00
CIN,WAS,8,3.74,7.00
CIN,WAS,8,1.57,0.00
CIN,WAS,8,1.90,1.94
CIN,WAS,8,1.38,0.00
CIN,WAS,8,1.90,7.00
CIN,WAS,8,2.42,7.00
CIN,WAS,8,1.90,3.85
CIN,WAS,8,1.90,7.00
CIN,WAS,8,1.57,0.00
CIN,WAS,8,1.90,0.00
CIN,WAS,8,1.52,0.00
CIN,WAS,8,1.85,2.13
CLE,NYJ,8,1.90,7.00
CLE,NYJ,8,1.34,0.00
CLE,NYJ,8,1.57,2.51
CLE,NYJ,8,1.90,0.00
CLE,NYJ,8,2.04,0.00
CLE,NYJ,8,2.14,7.00
CLE,NYJ,8,2.70,2.86
CLE,NYJ,8,1.90,0.00
CLE,NYJ,8,1.62,0.00
CLE,NYJ,8,1.90,1.78
CLE,NYJ,8,0.77,0.00
CLE,NYJ,8,1.48,7.00
DAL,PHI,8,1.19,0.00
DAL,PHI,8,1.90,7.00
DAL,PHI,8,2.04,2.62
DAL,PHI,8,0.96,0.00
DAL,PHI,8,1.90,4.64
DAL,PHI,8,2.47,0.00
DAL,PHI,8,1.90,2.91
DAL,PHI,8,1.90,0.00
DAL,PHI,8,3.74,2.07
DAL,PHI,8,1.19,7.00
DAL,PHI,8,2.61,0.00
DAL,PHI,8,2.04,0.00
DAL,PHI,8,1.90,7.00
DEN,SD,8,1.90,2.85
DEN,SD,8,1.90,0.00
DEN,SD,8,0.96,0.00
DEN,SD,8,1.67,0.00
DEN,SD,8,1.67,0.00
DEN,SD,8,2.23,4.05
DEN,SD,8,2.37,0.00
DEN,SD,8,4.97,7.00
DEN,SD,8,5.29,4.22
DEN,SD,8,1.90,7.00
DEN,SD,8,0.82,0.24
DEN,SD,8,1.90,2.92
DEN,SD,8,0.82,0.00
DEN,SD,8,3.27,0.00
DET,HOU,8,2.19,0.00
DET,HOU,8,1.01,2.07
DET,HOU,8,1.38,0.00
DET,HOU,8,1.81,0.00
DET,HOU,8,1.15,0.00
DET,HOU,8,1.62,2.20
DET,HOU,8,1.43,0.00
DET,HOU,8,1.90,7.00
DET,HOU,8,1.76,0.00
DET,HOU,8,2.85,2.74
GB,ATL,8,1.90,7.00
GB,ATL,8,1.90,7.00
GB,ATL,8,1.90,0.00
GB,ATL,8,4.73,7.00
GB,ATL,8,1.90,2.84
GB,ATL,8,1.90,0.00
GB,ATL,8,1.90,0.00
GB,ATL,8,1.38,7.00
GB,ATL,8,1.90,0.00
HOU,DET,8,2.52,0.00
HOU,DET,8,2.56,7.00
HOU,DET,8,2.94,7.00
HOU,DET,8,1.85,0.00
HOU,DET,8,3.37,2.99
HOU,DET,8,1.90,0.00
HOU,DET,8,2.56,2.76
HOU,DET,8,1.90,0.00
HOU,DET,8,2.37,2.68
HOU,DET,8,3.37,0.00
IND,KC,8,1.90,0.00
IND,KC,8,1.52,1.83
IND,KC,8,1.67,0.00
IND,KC,8,2.47,7.00
IND,KC,8,1.81,0.00
IND,KC,8,1.01,0.00
IND,KC,8,2.09,2.09
IND,KC,8,1.90,0.00
IND,KC,8,1.90,0.00
IND,KC,8,1.90,7.00
IND,KC,8,1.38,0.00
IND,KC,8,1.90,0.00
IND,KC,8,1.90,0.00
JAC,TEN,8,1.38,0.00
JAC,TEN,8,1.85,0.00
JAC,TEN,8,1.90,0.00
JAC,TEN,8,1.90,0.00
JAC,TEN,8,1.90,0.00
JAC,TEN,8,1.90,7.00
JAC,TEN,8,1.90,0.00
JAC,TEN,8,2.04,0.00
JAC,TEN,8,2.70,7.00
JAC,TEN,8,1.15,7.00
KC,IND,8,1.90,2.76
KC,IND,8,2.37,0.00
KC,IND,8,4.36,2.85
KC,IND,8,1.67,7.00
KC,IND,8,1.43,0.00
KC,IND,8,1.57,0.00
KC,IND,8,2.04,0.00
KC,IND,8,3.74,7.00
KC,IND,8,1.90,7.00
KC,IND,8,1.90,0.00
KC,IND,8,3.08,2.92
KC,IND,8,2.14,2.37
KC,IND,8,2.61,0.00
MIN,CHI,8,1.90,0.00
MIN,CHI,8,1.90,0.00
MIN,CHI,8,3.08,0.00
MIN,CHI,8,2.23,0.00
MIN,CHI,8,1.43,0.00
MIN,CHI,8,2.09,2.82
MIN,CHI,8,1.90,0.00
MIN,CHI,8,1.34,0.00
MIN,CHI,8,1.52,7.00
MIN,CHI,8,0.82,0.00
NE,BUF,8,2.14,7.00
NE,BUF,8,3.32,7.00
NE,BUF,8,2.56,0.00
NE,BUF,8,1.57,0.00
NE,BUF,8,1.71,7.00
NE,BUF,8,2.56,1.94
NE,BUF,8,4.31,7.00
NE,BUF,8,1.90,7.00
NE,BUF,8,1.19,2.78
NE,BUF,8,1.81,0.00
NE,BUF,8,1.15,0.00
NO,SEA,8,1.90,0.00
NO,SEA,8,1.67,2.23
NO,SEA,8,1.62,0.00
NO,SEA,8,1.34,2.92
NO,SEA,8,1.90,1.79
NO,SEA,8,3.70,7.00
NO,SEA,8,1.81,2.93
NO,SEA,8,2.09,7.00
NO,SEA,8,1.90,2.51
NYJ,CLE,8,1.90,0.00
NYJ,CLE,8,2.61,0.00
NYJ,CLE,8,1.34,7.00
NYJ,CLE,8,2.33,0.00
NYJ,CLE,8,1.43,0.00
NYJ,CLE,8,1.90,0.00
NYJ,CLE,8,1.76,7.00
NYJ,CLE,8,1.48,7.00
NYJ,CLE,8,1.62,7.00
NYJ,CLE,8,1.85,0.00
NYJ,CLE,8,5.18,2.90
NYJ,CLE,8,2.80,0.00
OAK,TB,8,1.48,0.00
OAK,TB,8,1.90,1.61
OAK,TB,8,1.90,0.00
OAK,TB,8,2.09,2.80
OAK,TB,8,0.77,0.00
OAK,TB,8,1.90,7.00
OAK,TB,8,2.28,7.00
OAK,TB,8,1.38,0.00
OAK,TB,8,1.90,0.00
OAK,TB,8,1.90,7.00
OAK,TB,8,2.85,2.01
OAK,TB,8,1.90,1.87
OAK,TB,8,1.19,0.00
OAK,TB,8,2.61,7.00
PHI,DAL,8,2.52,2.82
PHI,DAL,8,1.90,0.00
PHI,DAL,8,1.90,0.00
PHI,DAL,8,3.32,7.00
PHI,DAL,8,1.67,1.64
PHI,DAL,8,1.10,0.00
PHI,DAL,8,2.19,7.00
PHI,DAL,8,3.32,2.74
PHI,DAL,8,2.66,2.66
PHI,DAL,8,1.90,0.00
PHI,DAL,8,1.90,0.00
PHI,DAL,8,1.67,0.00
SD,DEN,8,1.43,7.00
SD,DEN,8,2.00,0.00
SD,DEN,8,3.32,0.00
SD,DEN,8,2.19,0.00
SD,DEN,8,2.56,2.31
SD,DEN,8,1.57,0.00
SD,DEN,8,1.48,2.31
SD,DEN,8,2.94,0.00
SD,DEN,8,1.90,1.35
SD,DEN,8,1.90,1.26
SD,DEN,8,0.82,7.00
SD,DEN,8,1.90,0.00
SD,DEN,8,1.90,0.00
SD,DEN,8,2.28,0.00
SEA,NO,8,2.04,0.00
SEA,NO,8,2.37,0.00
SEA,NO,8,1.90,7.00
SEA,NO,8,2.28,1.75
SEA,NO,8,1.52,0.00
SEA,NO,8,1.90,2.37
SEA,NO,8,1.85,0.00
SEA,NO,8,1.90,2.93
SEA,NO,8,2.23,0.00
TB,OAK,8,1.90,0.00
TB,OAK,8,1.19,2.51
TB,OAK,8,3.84,7.00
TB,OAK,8,1.62,0.00
TB,OAK,8,1.43,0.00
TB,OAK,8,1.29,0.00
TB,OAK,8,1.85,0.00
TB,OAK,8,1.90,0.00
TB,OAK,8,3.22,7.00
TB,OAK,8,1.57,7.00
TB,OAK,8,1.90,0.00
TB,OAK,8,2.70,0.00
TB,OAK,8,1.24,0.00
TEN,JAC,8,1.90,0.00
TEN,JAC,8,2.23,2.78
TEN,JAC,8,2.33,7.00
TEN,JAC,8,2.19,7.00
TEN,JAC,8,2.52,7.00
TEN,JAC,8,1.01,2.92
TEN,JAC,8,1.90,7.00
TEN,JAC,8,1.67,0.00
TEN,JAC,8,3.79,2.76
TEN,JAC,8,1.48,0.00
TEN,JAC,8,3.22,0.00
WAS,CIN,8,1.67,7.00
WAS,CIN,8,1.62,0.00
WAS,CIN,8,1.71,2.93
WAS,CIN,8,2.66,0.94
WAS,CIN,8,2.00,1.57
WAS,CIN,8,1.90,0.00
WAS,CIN,8,1.15,7.00
WAS,CIN,8,1.52,7.00
WAS,CIN,8,1.57,0.00
WAS,CIN,8,2.28,2.55
WAS,CIN,8,1.67,0.00
WAS,CIN,8,1.90,0.00
WAS,CIN,8,1.76,2.74
WAS,CIN,8,3.22,0.00
ATL,TB,9,1.90,7.00
ATL,TB,9,4.78,2.84
ATL,TB,9,2.56,2.51
ATL,TB,9,0.91,1.57
ATL,TB,9,1.95,7.00
ATL,TB,9,1.48,0.00
ATL,TB,9,1.38,7.00
ATL,TB,9,1.57,7.00
ATL,TB,9,2.75,7.00
ATL,TB,9,3.37,2.01
ATL,TB,9,3.37,0.00
BAL,PIT,9,2.80,0.00
BAL,PIT,9,2.42,3.11
BAL,PIT,9,0.91,7.00
BAL,PIT,9,1.48,0.00
BAL,PIT,9,1.29,0.00
BAL,PIT,9,2.09,0.00
BAL,PIT,9,1.95,2.07
BAL,PIT,9,1.90,0.00
BAL,PIT,9,1.85,0.00
BAL,PIT,9,3.93,2.46
BAL,PIT,9,1.81,0.00
BAL,PIT,9,2.42,0.00
BAL,PIT,9,1.90,0.00
BAL,PIT,9,3.74,0.00
BUF,SEA,9,5.71,7.00
BUF,SEA,9,1.90,7.00
BUF,SEA,9,1.90,2.80
BUF,SEA,9,1.71,0.00
BUF,SEA,9,1.34,0.00
BUF,SEA,9,1.90,1.79
BUF,SEA,9,1.90,3.75
BUF,SEA,9,1.57,7.00
BUF,SEA,9,1.90,0.00
BUF,SEA,9,2.61,0.00
CAR,LA,9,2.85,0.00
CAR,LA,9,2.94,7.00
CAR,LA,9,1.34,0.00
CAR,LA,9,1.01,0.00
CAR,LA,9,1.67,0.00
CAR,LA,9,2.56,2.07
CAR,LA,9,1.29,0.00
CAR,LA,9,2.52,0.00
CAR,LA,9,2.85,2.62
CAR,LA,9,1.90,2.65
CAR,LA,9,1.85,0.00
CLE,DAL,9,1.90,2.80
CLE,DAL,9,1.90,0.00
CLE,DAL,9,2.89,2.51
CLE,DAL,9,1.19,0.00
CLE,DAL,9,1.67,7.00
CLE,DAL,9,1.10,0.00
CLE,DAL,9,1.90,0.00
CLE,DAL,9,1.29,0.00
DAL,CLE,9,1.90,7.00
DAL,CLE,9,0.77,0.00
DAL,CLE,9,2.19,7.00
DAL,CLE,9,2.28,7.00
DAL,CLE,9,1.90,0.00
DAL,CLE,9,1.90,7.00
DAL,CLE,9,2.42,7.00
DAL,CLE,9,2.42,0.00
DAL,CLE,9,2.85,0.00
DEN,OAK,9,1.38,0.00
DEN,OAK,9,1.85,0.00
DEN,OAK,9,1.43,0.00
DEN,OAK,9,1.90,0.00
DEN,OAK,9,1.48,7.00
DEN,OAK,9,2.52,0.00
DEN,OAK,9,1.67,1.64
DEN,OAK,9,0.82,0.00
DEN,OAK,9,0.77,2.37
DEN,OAK,9,1.90,2.29
DEN,OAK,9,1.90,7.00
DEN,OAK,9,2.04,0.11
DET,MIN,9,1.38,2.20
DET,MIN,9,1.34,0.00
DET,MIN,9,1.81,2.37
DET,MIN,9,1.48,7.00
DET,MIN,9,1.76,0.00
DET,MIN,9,1.81,0.00
DET,MIN,9,1.90,0.00
DET,MIN,9,3.46,1.87
DET,MIN,9,0.96,0.00
DET,MIN,9,1.90,1.42
DET,MIN,9,1.34,7.00
GB,IND,9,2.19,2.74
GB,IND,9,4.07,2.14
GB,IND,9,1.57,0.00
GB,IND,9,3.22,7.00
GB,IND,9,1.90,0.00
GB,IND,9,1.71,0.00
GB,IND,9,1.90,0.00
GB,IND,9,1.90,2.53
GB,IND,9,1.95,2.86
GB,IND,9,1.90,0.00
GB,IND,9,1.90,7.00
GB,IND,9,1.67,7.00
IND,GB,9,1.90,1.14
IND,GB,9,2.52,7.00
IND,GB,9,1.34,1.85
IND,GB,9,3.32,2.85
IND,GB,9,1.19,0.00
IND,GB,9,0.91,7.00
IND,GB,9,1.71,0.00
IND,GB,9,1.90,0.00
IND,GB,9,2.09,7.00
IND,GB,9,1.90,0.00
IND,GB,9,1.90,0.00
JAC,KC,9,1.90,0.00
JAC,KC,9,1.57,0.00
JAC,KC,9,1.10,0.00
JAC,KC,9,1.62,0.97
JAC,KC,9,1.81,0.00
JAC,KC,9,1.29,7.00
JAC,KC,9,1.38,-0.08
JAC,KC,9,1.90,0.00
JAC,KC,9,2.80,1.72
JAC,KC,9,1.90,5.27
JAC,KC,9,2.56,7.00
JAC,KC,9,2.37,0.00
KC,JAC,9,1.34,0.00
KC,JAC,9,1.19,0.00
KC,JAC,9,4.36,7.00
KC,JAC,9,2.19,0.00
KC,JAC,9,4.83,2.88
KC,JAC,9,1.67,0.00
KC,JAC,9,1.85,0.00
KC,JAC,9,3.65,1.94
KC,JAC,9,4.03,2.91
KC,JAC,9,2.80,2.68
KC,JAC,9,1.67,0.00
KC,JAC,9,1.90,0.00
KC,JAC,9,2.23,0.00
LA,CAR,9,1.90,1.64
LA,CAR,9,0.86,0.00
LA,CAR,9,1.15,0.00
LA,CAR,9,1.57,0.00
LA,CAR,9,2.89,0.00
LA,CAR,9,2.37,0.00
LA,CAR,9,2.56,1.64
LA,CAR,9,1.67,0.00
LA,CAR,9,1.29,2.28
LA,CAR,9,1.90,2.89
LA,CAR,9,1.90,7.00
MIA,NYJ,9,1.90,7.00
MIA,NYJ,9,1.90,7.00
MIA,NYJ,9,2.04,0.00
MIA,NYJ,9,2.42,0.00
MIA,NYJ,9,1.90,0.00
MIA,NYJ,9,2.09,2.76
MIA,NYJ,9,4.78,2.84
MIA,NYJ,9,2.00,0.00
MIA,NYJ,9,1.67,0.00
MIA,NYJ,9,2.89,0.00
MIN,DET,9,1.90,0.00
MIN,DET,9,1.90,0.00
MIN,DET,9,1.90,2.78
MIN,DET,9,4.59,0.00
MIN,DET,9,2.37,0.00
MIN,DET,9,1.76,7.00
MIN,DET,9,2.66,2.26
MIN,DET,9,2.19,0.00
MIN,DET,9,1.71,7.00
NO,SF,9,1.67,0.00
NO,SF,9,1.52,7.00
NO,SF,9,4.88,7.00
NO,SF,9,1.85,7.00
NO,SF,9,1.90,7.00
NO,SF,9,1.90,0.00
NO,SF,9,1.71,2.88
NO,SF,9,0.77,0.00
NO,SF,9,1.43,1.64
NO,SF,9,1.81,7.00
NO,SF,9,1.85,2.51
NO,SF,9,1.10,0.00
NO,SF,9,4.45,0.00
NYG,PHI,9,1.90,0.00
NYG,PHI,9,3.98,7.00
NYG,PHI,9,4.03,7.00
NYG,PHI,9,1.90,0.00
NYG,PHI,9,2.04,0.00
NYG,PHI,9,1.38,7.00
NYG,PHI,9,1.71,0.00
NYG,PHI,9,1.01,0.00
NYG,PHI,9,3.22,0.00
NYG,PHI,9,1.90,7.00
NYG,PHI,9,2.61,0.00
NYG,PHI,9,1.90,2.67
NYG,PHI,9,0.91,0.00
NYG,PHI,9,1.29,1.15
NYG,PHI,9,1.52,0.00
NYJ,MIA,9,1.90,2.91
NYJ,MIA,9,1.90,7.00
NYJ,MIA,9,1.76,2.93
NYJ,MIA,9,1.24,0.00
NYJ,MIA,9,2.00,0.00
NYJ,MIA,9,1.90,1.90
NYJ,MIA,9,1.81,2.85
NYJ,MIA,9,1.19,3.75
NYJ,MIA,9,4.59,7.00
NYJ,MIA,9,1.90,0.00
OAK,DEN,9,2.99,2.91
OAK,DEN,9,2.70,2.84
OAK,DEN,9,2.75,7.00
OAK,DEN,9,1.95,0.00
OAK,DEN,9,2.33,2.14
OAK,DEN,9,1.90,7.00
OAK,DEN,9,1.90,0.00
OAK,DEN,9,2.42,0.00
OAK,DEN,9,1.90,2.71
OAK,DEN,9,3.60,7.00
OAK,DEN,9,1.62,0.00
OAK,DEN,9,3.37,0.00
PHI,NYG,9,2.04,2.14
PHI,NYG,9,1.90,1.14
PHI,NYG,9,1.90,2.74
PHI,NYG,9,1.67,0.00
PHI,NYG,9,2.14,7.00
PHI,NYG,9,1.90,0.00
PHI,NYG,9,4.73,0.00
PHI,NYG,9,2.09,2.55
PHI,NYG,9,2.61,0.00
PHI,NYG,9,2.14,7.00
PHI,NYG,9,1.85,0.00
PHI,NYG,9,1.29,2.88
PHI,NYG,9,2.61,0.00
PHI,NYG,9,3.22,2.58
PHI,NYG,9,3.84,0.00
PIT,BAL,9,1.90,0.00
PIT,BAL,9,1.29,0.00
PIT,BAL,9,1.85,0.00
PIT,BAL,9,1.90,0.00
PIT,BAL,9,2.66,0.00
PIT,BAL,9,1.10,0.00
PIT,BAL,9,1.52,0.00
PIT,BAL,9,1.90,0.00
PIT,BAL,9,2.09,0.00
PIT,BAL,9,2.33,2.33
PIT,BAL,9,1.90,0.00
PIT,BAL,9,2.19,0.00
PIT,BAL,9,1.90,7.00
PIT,BAL,9,1.19,0.00
PIT,BAL,9,2.37,7.00
SD,TEN,9,1.90,7.00
SD,TEN,9,3.08,2.76
SD,TEN,9,1.34,7.00
SD,TEN,9,1.90,0.00
SD,TEN,9,1.29,0.00
SD,TEN,9,4.73,2.91
SD,TEN,9,1.90,0.00
SD,TEN,9,1.90,7.00
SD,TEN,9,1.76,0.00
SD,TEN,9,1.90,2.68
SD,TEN,9,1.90,0.00
SEA,BUF,9,1.90,0.00
SEA,BUF,9,2.70,7.00
SEA,BUF,9,2.37,7.00
SEA,BUF,9,2.00,0.00
SEA,BUF,9,3.55,7.00
SEA,BUF,9,2.23,7.00
SEA,BUF,9,2.00,0.00
SEA,BUF,9,1.90,2.07
SEA,BUF,9,1.57,0.00
SEA,BUF,9,1.43,0.00
SF,NO,9,1.85,2.07
SF,NO,9,1.90,3.03
SF,NO,9,1.90,0.00
SF,NO,9,2.37,7.00
SF,NO,9,2.28,2.14
SF,NO,9,2.04,7.00
SF,NO,9,2.23,4.94
SF,NO,9,2.75,2.26
SF,NO,9,2.85,0.00
SF,NO,9,1.90,0.00
SF,NO,9,1.90,3.32
SF,NO,9,1.10,1.30
TB,ATL,9,1.90,7.00
TB,ATL,9,1.90,0.74
TB,ATL,9,1.90,2.83
TB,ATL,9,1.90,0.00
TB,ATL,9,4.55,7.00
TB,ATL,9,1.90,0.00
TB,ATL,9,1.90,0.00
TB,ATL,9,1.90,0.00
TB,ATL,9,1.90,7.00
TB,ATL,9,1.90,7.00
TEN,SD,9,1.19,0.00
TEN,SD,9,1.90,0.00
TEN,SD,9,1.90,7.00
TEN,SD,9,2.00,0.00
TEN,SD,9,1.71,1.71
TEN,SD,9,1.90,7.00
TEN,SD,9,1.90,7.00
TEN,SD,9,2.37,2.29
TEN,SD,9,1.90,0.00
TEN,SD,9,1.67,7.00
TEN,SD,9,1.90,1.03
TEN,SD,9,1.90,7.00
ARI,SF,10,1.90,0.00
ARI,SF,10,2.19,1.21
ARI,SF,10,1.15,7.00
ARI,SF,10,1.81,0.00
ARI,SF,10,2.80,7.00
ARI,SF,10,1.90,2.58
ARI,SF,10,1.57,2.94
ARI,SF,10,2.42,3.69
ARI,SF,10,1.81,0.00
ARI,SF,10,2.37,1.08
ARI,SF,10,1.34,0.00
ARI,SF,10,0.91,3.08
ARI,SF,10,1.43,2.74
ATL,PHI,10,1.57,0.00
ATL,PHI,10,1.95,0.00
ATL,PHI,10,2.33,2.62
ATL,PHI,10,1.90,2.42
ATL,PHI,10,3.46,1.79
ATL,PHI,10,2.99,0.00
ATL,PHI,10,1.90,2.26
ATL,PHI,10,1.90,7.00
ATL,PHI,10,2.85,0.00
ATL,PHI,10,1.29,0.00
ATL,PHI,10,2.37,0.00
ATL,PHI,10,1.90,2.01
BAL,CLE,10,1.52,0.00
BAL,CLE,10,2.23,0.00
BAL,CLE,10,1.57,3.84
BAL,CLE,10,3.18,2.89
BAL,CLE,10,2.09,0.00
BAL,CLE,10,1.71,2.55
BAL,CLE,10,2.42,7.00
BAL,CLE,10,3.55,4.03
BAL,CLE,10,3.41,7.00
BAL,CLE,10,1.19,7.00
BAL,CLE,10,4.03,0.00
BAL,CLE,10,3.51,0.00
CAR,KC,10,1.76,2.46
CAR,KC,10,2.09,0.00
CAR,KC,10,1.95,0.00
CAR,KC,10,1.67,7.00
CAR,KC,10,1.34,7.00
CAR,KC,10,1.90,0.00
CAR,KC,10,1.15,0.00
CAR,KC,10,1.90,1.03
CAR,KC,10,1.15,0.00
CAR,KC,10,1.90,0.00
CAR,KC,10,1.67,1.67
CHI,TB,10,1.90,0.00
CHI,TB,10,2.61,2.87
CHI,TB,10,1.71,1.71
CHI,TB,10,2.42,1.72
CHI,TB,10,4.31,4.31
CHI,TB,10,0.96,1.02
CHI,TB,10,1.19,0.00
CHI,TB,10,1.52,7.00
CHI,TB,10,1.90,0.00
CHI,TB,10,1.90,0.00
CHI,TB,10,0.82,-2.00
CHI,TB,10,1.90,0.00
CHI,TB,10,1.57,0.00
CIN,NYG,10,1.67,7.00
CIN,NYG,10,1.90,0.00
CIN,NYG,10,1.85,0.00
CIN,NYG,10,2.99,0.00
CIN,NYG,10,5.29,2.89
CIN,NYG,10,1.67,0.00
CIN,NYG,10,4.83,7.00
CIN,NYG,10,2.56,2.62
CIN,NYG,10,2.28,0.00
CIN,NYG,10,0.96,0.00
CIN,NYG,10,1.57,1.98
CIN,NYG,10,1.29,0.00
CIN,NYG,10,1.15,0.00
CLE,BAL,10,1.52,0.00
CLE,BAL,10,1.67,0.00
CLE,BAL,10,0.77,0.00
CLE,BAL,10,1.90,7.00
CLE,BAL,10,1.43,0.00
CLE,BAL,10,1.90,0.00
CLE,BAL,10,1.90,0.82
CLE,BAL,10,1.67,0.00
CLE,BAL,10,1.90,2.30
CLE,BAL,10,1.90,2.66
CLE,BAL,10,0.77,0.00
DAL,PIT,10,1.90,3.08
DAL,PIT,10,2.61,2.68
DAL,PIT,10,1.90,7.00
DAL,PIT,10,2.61,1.79
DAL,PIT,10,1.90,0.00
DAL,PIT,10,1.48,0.00
DAL,PIT,10,1.95,2.26
DAL,PIT,10,3.13,7.00
DAL,PIT,10,1.24,0.00
DAL,PIT,10,1.90,7.00
DAL,PIT,10,1.90,7.00
DEN,NO,10,1.43,7.00
DEN,NO,10,1.05,0.00
DEN,NO,10,3.60,2.01
DEN,NO,10,1.24,0.00
DEN,NO,10,2.14,3.98
DEN,NO,10,1.90,0.00
DEN,NO,10,1.90,2.13
DEN,NO,10,1.90,2.46
DEN,NO,10,4.17,7.00
DEN,NO,10,2.94,2.85
DEN,NO,10,4.50,2.68
DEN,NO,10,3.27,0.00
GB,TEN,10,3.13,0.00
GB,TEN,10,1.90,0.00
GB,TEN,10,1.90,0.00
GB,TEN,10,1.90,7.00
GB,TEN,10,1.90,2.84
GB,TEN,10,1.90,7.00
GB,TEN,10,2.61,2.70
GB,TEN,10,1.76,7.00
GB,TEN,10,2.33,2.62
GB,TEN,10,2.89,0.00
GB,TEN,10,1.90,-0.34
GB,TEN,10,1.67,0.00
GB,TEN,10,2.47,0.00
HOU,JAC,10,1.90,7.00
HOU,JAC,10,3.13,2.07
HOU,JAC,10,1.76,2.01
HOU,JAC,10,2.61,0.00
HOU,JAC,10,1.90,0.00
HOU,JAC,10,1.67,0.00
HOU,JAC,10,5.29,7.00
HOU,JAC,10,1.90,1.94
HOU,JAC,10,2.00,0.00
HOU,JAC,10,1.10,0.00
JAC,HOU,10,1.90,1.55
JAC,HOU,10,1.90,7.00
JAC,HOU,10,1.67,2.78
JAC,HOU,10,2.56,1.72
JAC,HOU,10,2.61,0.00
JAC,HOU,10,1.34,0.00
JAC,HOU,10,2.04,0.00
JAC,HOU,10,1.71,2.37
JAC,HOU,10,1.90,0.00
JAC,HOU,10,1.10,7.00
KC,CAR,10,1.90,1.85
KC,CAR,10,1.90,0.00
KC,CAR,10,2.00,0.00
KC,CAR,10,1.90,0.00
KC,CAR,10,1.90,2.20
KC,CAR,10,1.52,0.00
KC,CAR,10,1.67,2.68
KC,CAR,10,3.13,2.78
KC,CAR,10,1.67,0.00
KC,CAR,10,4.07,2.68
LA,NYJ,10,1.90,2.93
LA,NYJ,10,2.23,0.00
LA,NYJ,10,1.48,0.00
LA,NYJ,10,1.57,0.00
LA,NYJ,10,1.67,0.00
LA,NYJ,10,2.09,0.00
LA,NYJ,10,1.90,2.62
LA,NYJ,10,1.10,0.00
LA,NYJ,10,2.99,2.74
LA,NYJ,10,1.67,0.00
LA,NYJ,10,3.70,0.00
MIA,SD,10,1.24,0.00
MIA,SD,10,2.52,0.00
MIA,SD,10,1.52,0.00
MIA,SD,10,1.95,7.00
MIA,SD,10,1.05,0.00
